Scale Factor,Sequence Length,Hidden Size,Loss Vector,Accuracy
9,20,2,"[0.9837332367897034, 0.9411709308624268, 0.9277703762054443, 0.9265230894088745, 0.9010014533996582, 0.8837849497795105, 0.8684414029121399, 0.8556416630744934, 0.8454760313034058, 0.8385841250419617]",0.525
9,20,4,"[0.7949816584587097, 0.7744306325912476, 0.7551976442337036, 0.7411847710609436, 0.730786919593811, 0.7389876246452332, 0.7428785562515259, 0.7160369753837585, 0.7455442547798157, 0.7310686111450195]",0.71
9,20,8,"[0.4754786491394043, 0.5298848152160645, 0.5689787864685059, 0.5803966522216797, 0.5186612606048584, 0.5101420879364014, 0.5057204961776733, 0.502843976020813, 0.5373944044113159, 0.5617535710334778]",0.49
9,20,16,"[0.900448203086853, 0.8747708797454834, 0.784135103225708, 0.8118837475776672, 0.8429000377655029, 0.8087981939315796, 0.7475429177284241, 0.7849904298782349, 0.8319470882415771, 0.8838950395584106]",0.525
9,20,32,"[0.4270416498184204, 0.5023505687713623, 0.4844342768192291, 0.47597020864486694, 0.40126872062683105, 0.608849287033081, 0.3858855366706848, 0.5007740259170532, 0.5861552357673645, 0.504859983921051]",0.545
9,40,2,"[0.4650641679763794, 0.435798317193985, 0.41655030846595764, 0.4049052894115448, 0.5406088829040527, 0.6108219027519226, 0.5947139263153076, 0.6345643997192383, 0.558060348033905, 0.566356360912323]",0.84
9,40,4,"[0.4308668375015259, 0.4280436933040619, 0.4827815294265747, 0.35097336769104004, 0.46776366233825684, 0.5644445419311523, 0.5294729471206665, 0.37609928846359253, 0.37755173444747925, 0.3718356788158417]",0.815
9,40,8,"[0.5034732222557068, 0.4706149995326996, 0.5151964426040649, 0.4715949296951294, 0.3443520665168762, 0.34164154529571533, 0.37498700618743896, 0.341620534658432, 0.4284398853778839, 0.34672385454177856]",0.74
9,40,16,"[0.9912330508232117, 0.8538177013397217, 0.8312714099884033, 1.0456414222717285, 0.9850165843963623, 0.8411996364593506, 0.8139685392379761, 0.94049072265625, 0.8397712111473083, 1.0022238492965698]",0.57
9,40,32,"[0.42022377252578735, 0.5006426572799683, 0.5698867440223694, 0.5372352600097656, 0.5597469210624695, 0.5260928273200989, 0.5103752613067627, 0.47110334038734436, 0.5488953590393066, 0.49452948570251465]",0.595
9,80,2,"[0.45534008741378784, 0.4452502727508545, 0.4362887740135193, 0.42788511514663696, 0.41948315501213074, 0.4144401252269745, 0.4295448064804077, 0.40481019020080566, 0.3903641998767853, 0.5665939450263977]",0.865
9,80,4,"[0.474154531955719, 0.5222693681716919, 0.5542499423027039, 0.57967609167099, 0.6038037538528442, 0.620272159576416, 0.6335101127624512, 0.6421716809272766, 0.6498997211456299, 0.6553683876991272]",0.48
9,80,8,"[0.5496551990509033, 0.4707234799861908, 0.5496929287910461, 0.3970736563205719, 0.5646882057189941, 0.33006981015205383, 0.39626702666282654, 0.5935542583465576, 0.6540282368659973, 0.3344104290008545]",0.805
9,80,16,"[0.4940488934516907, 0.4277953505516052, 0.4634178876876831, 0.49345663189888, 0.4201572835445404, 0.579231321811676, 0.4157772362232208, 0.48188501596450806, 0.6131503582000732, 0.3856946527957916]",0.605
9,80,32,"[0.5088027715682983, 0.44984930753707886, 0.546355128288269, 0.47753089666366577, 0.49888789653778076, 0.592195987701416, 0.44483304023742676, 0.5598186254501343, 0.4845753312110901, 0.5049565434455872]",0.52
9,160,2,"[1.0435380935668945, 1.0507808923721313, 1.0611109733581543, 1.0681543350219727, 1.0738930702209473, 1.0801622867584229, 1.0891575813293457, 1.0901639461517334, 1.0948148965835571, 1.0995779037475586]",0.555
9,160,4,"[0.5110623836517334, 0.36998450756073, 0.3660193085670471, 0.35538163781166077, 0.34806352853775024, 0.3424796462059021, 0.33731865882873535, 0.3333756625652313, 0.33082708716392517, 0.3319631814956665]",0.81
9,160,8,"[0.4314148724079132, 0.47601041197776794, 0.4948979318141937, 0.5002690553665161, 0.500662624835968, 0.4987073540687561, 0.466835618019104, 0.457818865776062, 0.4817099869251251, 0.5607661008834839]",0.745
9,160,16,"[0.8574005365371704, 0.8332179188728333, 0.999255359172821, 0.9644255638122559, 0.7841217517852783, 0.7884805798530579, 0.8344236016273499, 0.8034242391586304, 0.8646435737609863, 0.7615976333618164]",0.65
9,160,32,"[0.5760307312011719, 0.41312816739082336, 0.5828405618667603, 0.5642349720001221, 0.5642159581184387, 0.4900554418563843, 0.5375279784202576, 0.4053446352481842, 0.47261202335357666, 0.5313836336135864]",0.66
10,5,2,"[0.8876363635063171, 0.8595470786094666, 0.8359929323196411, 0.8171680569648743, 0.8004060983657837, 0.7837002277374268, 0.7664389610290527, 0.7487621903419495, 0.7336142063140869, 0.7243393659591675]",0.62
10,5,4,"[0.8764705657958984, 0.8379073739051819, 0.7670632004737854, 0.7549641132354736, 0.7235691547393799, 0.7156785726547241, 0.7123907208442688, 0.7094437479972839, 0.7126697301864624, 0.7024250030517578]",0.48
10,5,8,"[0.48662877082824707, 0.4024929404258728, 0.3678763508796692, 0.3403088450431824, 0.328409343957901, 0.32212090492248535, 0.3239530622959137, 0.3240635097026825, 0.3186498284339905, 0.3173113465309143]",0.9
10,5,16,"[0.7952547669410706, 0.732047975063324, 0.7177715301513672, 0.7016263604164124, 0.6984441876411438, 0.6935559511184692, 0.6940878629684448, 0.6935880184173584, 0.6964070796966553, 0.6936819553375244]",0.925
10,5,32,"[0.3235452473163605, 0.3171776831150055, 0.3147434890270233, 0.31405457854270935, 0.3147405982017517, 0.31393787264823914, 0.313660204410553, 0.3135296106338501, 0.3134455978870392, 0.3133901059627533]",0.905
10,10,2,"[1.0025062561035156, 0.964972198009491, 0.9378882646560669, 0.8451462388038635, 0.8447446823120117, 0.8354474306106567, 0.8227174878120422, 0.8161184191703796, 0.8082345724105835, 0.7990332245826721]",0.485
10,10,4,"[0.8979637622833252, 0.927297830581665, 0.8666503429412842, 0.8572046160697937, 0.8713216781616211, 0.8762437105178833, 0.868250846862793, 0.8082861304283142, 0.8624939918518066, 0.855089545249939]",0.56
10,10,8,"[1.0330495834350586, 0.8795238733291626, 0.9396259784698486, 0.9929598569869995, 0.78827303647995, 0.7890259027481079, 0.9141459465026855, 1.0660145282745361, 1.010975956916809, 0.9035525918006897]",0.635
10,10,16,"[0.4444025456905365, 0.3993079364299774, 0.3355918824672699, 0.33110740780830383, 0.3332187235355377, 0.3319876492023468, 0.32917535305023193, 0.32583698630332947, 0.6926863193511963, 0.6923914551734924]",0.67
10,10,32,"[0.8122236728668213, 0.7830970287322998, 0.706279993057251, 0.7182692885398865, 0.7000496983528137, 0.6985154747962952, 0.6952418684959412, 0.7007789015769958, 0.694824755191803, 0.6959059238433838]",0.835
10,20,2,"[0.8876186013221741, 0.9465252161026001, 0.8882551789283752, 0.8888922929763794, 1.0166596174240112, 0.9669576287269592, 0.780818521976471, 0.8021975755691528, 0.767983078956604, 0.7586978673934937]",0.45
10,20,4,"[1.0761754512786865, 1.0550994873046875, 0.8888407945632935, 0.7943757772445679, 0.7763729691505432, 0.7633084058761597, 0.7533032894134521, 0.7453053593635559, 0.7385228276252747, 0.7327563762664795]",0.48
10,20,8,"[0.4808613061904907, 0.5605100393295288, 0.5959895849227905, 0.5716627836227417, 0.6336297988891602, 0.6325726509094238, 0.6221164464950562, 0.6279207468032837, 0.6179701685905457, 0.5541250109672546]",0.545
10,20,16,"[0.5306589603424072, 0.5955930352210999, 0.6383270025253296, 0.6038392186164856, 0.664429783821106, 0.663969099521637, 0.6380310654640198, 0.6242444515228271, 0.5897967219352722, 0.5403953790664673]",0.475
10,20,32,"[0.5837746262550354, 0.5336058139801025, 0.565467894077301, 0.6566281914710999, 0.6346520185470581, 0.6652418375015259, 0.6568812727928162, 0.6235650181770325, 0.6796963810920715, 0.6727208495140076]",0.48
10,40,2,"[0.5145389437675476, 0.5342668294906616, 0.5517923831939697, 0.5672079920768738, 0.5795900821685791, 0.5929542779922485, 0.6068381667137146, 0.6187770366668701, 0.6274370551109314, 0.6347688436508179]",0.49
10,40,4,"[0.5256860256195068, 0.5104238390922546, 0.4605814218521118, 0.4930412769317627, 0.5437427163124084, 0.4636000394821167, 0.4491012692451477, 0.4588029086589813, 0.35210737586021423, 0.41341882944107056]",0.815
10,40,8,"[0.9865696430206299, 0.9110208749771118, 0.8381860256195068, 0.9085509777069092, 0.7848998308181763, 0.8645379543304443, 0.8416256308555603, 0.897107720375061, 0.7385261058807373, 0.8791649341583252]",0.52
10,40,16,"[0.9348270297050476, 0.8469455242156982, 0.7379348278045654, 0.7904567718505859, 0.9270585775375366, 1.0953607559204102, 0.8269475698471069, 0.8746416568756104, 0.7239238023757935, 1.002307653427124]",0.6
10,40,32,"[0.8514561653137207, 0.8599338531494141, 0.7793986797332764, 0.7705835103988647, 0.7781736850738525, 0.8141441345214844, 0.7581763863563538, 0.7499591112136841, 0.732285737991333, 0.7626110315322876]",0.55
10,80,2,"[0.4512307047843933, 0.48800128698349, 0.4338328540325165, 0.3965076208114624, 0.3717166483402252, 0.3556894063949585, 0.3447634279727936, 0.3373555839061737, 0.3319602906703949, 0.3280279040336609]",0.875
10,80,4,"[0.49344223737716675, 0.4962472915649414, 0.48371535539627075, 0.4690389931201935, 0.4519648551940918, 0.4281734526157379, 0.4087162911891937, 0.39449504017829895, 0.38352859020233154, 0.3702101707458496]",0.81
10,80,8,"[0.5498158931732178, 0.5700169801712036, 0.5516802072525024, 0.4953879117965698, 0.4233800172805786, 0.40046849846839905, 0.48064786195755005, 0.3593866229057312, 0.5961890816688538, 0.6386925578117371]",0.565
10,80,16,"[0.5784639120101929, 0.5669856667518616, 0.6324632167816162, 0.6193186044692993, 0.5302878618240356, 0.5988688468933105, 0.49640971422195435, 0.6132258176803589, 0.6079040765762329, 0.47134244441986084]",0.595
10,80,32,"[0.5349124670028687, 0.5667804479598999, 0.43980956077575684, 0.45455875992774963, 0.35312092304229736, 0.4868781864643097, 0.414061576128006, 0.5546185970306396, 0.4413525462150574, 0.6031944155693054]",0.58
10,160,2,"[0.8966547846794128, 0.8417139053344727, 0.8048768639564514, 0.7767341136932373, 0.7554131746292114, 0.738463819026947, 0.7135668992996216, 0.6980693340301514, 0.6964914202690125, 0.6956074237823486]",0.82
10,160,4,"[0.503470778465271, 0.5247489213943481, 0.5690271258354187, 0.5825866460800171, 0.5871395468711853, 0.5968942046165466, 0.6090664863586426, 0.6191032528877258, 0.6274062395095825, 0.6163113117218018]",0.54
10,160,8,"[0.5786905884742737, 0.6506698131561279, 0.4948393404483795, 0.5364099740982056, 0.4010179340839386, 0.5183586478233337, 0.3708207607269287, 0.35684850811958313, 0.35081976652145386, 0.5168003439903259]",0.68
10,160,16,"[0.47038981318473816, 0.5194411873817444, 0.5716442465782166, 0.5798793435096741, 0.6470625996589661, 0.4980115294456482, 0.4681875705718994, 0.39855626225471497, 0.6083552241325378, 0.516270637512207]",0.56
10,160,32,"[0.9587125778198242, 0.7221989035606384, 0.956213116645813, 0.7015966773033142, 0.9593902826309204, 0.7316152453422546, 0.7027727365493774, 0.7349529266357422, 0.8233988285064697, 0.7107346653938293]",0.595
11,5,2,"[0.9085525274276733, 0.8844181299209595, 0.8666538000106812, 0.858452320098877, 0.8553183078765869, 0.8617491722106934, 0.8726670742034912, 0.7687621712684631, 0.9266131520271301, 0.9791112542152405]",0.815
11,5,4,"[0.9222946166992188, 0.877793550491333, 0.8217328786849976, 0.7666269540786743, 0.7522705793380737, 0.8152953386306763, 0.7318406701087952, 0.7253936529159546, 0.7208982110023499, 0.7177093625068665]",0.475
11,5,8,"[0.38640132546424866, 0.3574196994304657, 0.3412337601184845, 0.32995110750198364, 0.32415100932121277, 0.3203293979167938, 0.31777265667915344, 0.3162851631641388, 0.3152662515640259, 0.3146129250526428]",0.915
11,5,16,"[1.035629391670227, 0.7324175834655762, 0.7094799280166626, 0.7008620500564575, 0.6998685002326965, 0.6967619061470032, 0.695181131362915, 0.6944432258605957, 0.6942690014839172, 0.6938934922218323]",0.92
11,5,32,"[0.8348180651664734, 1.0677237510681152, 0.7612300515174866, 0.7057124376296997, 0.6999329924583435, 0.704391598701477, 0.695766806602478, 0.7151875495910645, 0.6947190165519714, 0.6933298707008362]",0.88
11,10,2,"[0.45912230014801025, 0.49296554923057556, 0.522255539894104, 0.5415377616882324, 0.558901846408844, 0.5703403353691101, 0.5828217267990112, 0.5927581191062927, 0.6027100682258606, 0.6100531220436096]",0.475
11,10,4,"[0.49100661277770996, 0.4194541573524475, 0.6230791211128235, 0.6373714804649353, 0.38044631481170654, 0.37253060936927795, 0.5918570160865784, 0.5893248319625854, 0.5888692736625671, 0.5947093367576599]",0.675
11,10,8,"[0.46907368302345276, 0.3724869191646576, 0.5055373311042786, 0.6401477456092834, 0.4049752652645111, 0.5798252820968628, 0.5482836961746216, 0.5282001495361328, 0.5620534420013428, 0.6867542266845703]",0.655
11,10,16,"[0.4903200566768646, 0.5541326403617859, 0.3873194754123688, 0.45504215359687805, 0.36207762360572815, 0.37807852029800415, 0.35601210594177246, 0.3534647226333618, 0.3550074100494385, 0.3470246195793152]",0.84
11,10,32,"[0.7877547144889832, 0.7344081401824951, 0.7682840824127197, 0.8639143705368042, 0.7072708606719971, 0.7223041653633118, 0.6991738080978394, 0.7069960832595825, 0.6948441863059998, 0.6943817734718323]",0.495
11,20,2,"[0.6204378008842468, 0.6305245757102966, 0.6383501291275024, 0.6444416046142578, 0.5710490942001343, 0.5961357951164246, 0.657516598701477, 0.6564198136329651, 0.5511078238487244, 0.5441795587539673]",0.555
11,20,4,"[0.5094578862190247, 0.5529398918151855, 0.5851996541023254, 0.6054259538650513, 0.6212843656539917, 0.6313314437866211, 0.641183614730835, 0.6475470662117004, 0.6532494425773621, 0.6593468189239502]",0.475
11,20,8,"[0.8489112854003906, 0.8429603576660156, 0.8809307813644409, 0.8051632642745972, 0.7943882942199707, 0.773952841758728, 0.7677603363990784, 0.7730031609535217, 0.8997102975845337, 0.8038439154624939]",0.565
11,20,16,"[0.7632582783699036, 1.006026268005371, 0.7786789536476135, 0.7949234247207642, 0.7230881452560425, 0.7647948265075684, 0.7303862571716309, 0.8386358618736267, 0.7309693694114685, 0.7704710960388184]",0.46
11,20,32,"[0.42102304100990295, 0.48255249857902527, 0.629848062992096, 0.4303852617740631, 0.4294855296611786, 0.38951683044433594, 0.4089868664741516, 0.40219995379447937, 0.4359477460384369, 0.4143255949020386]",0.67
11,40,2,"[0.47742193937301636, 0.513258695602417, 0.5876200795173645, 0.5548304319381714, 0.6017235517501831, 0.5949387550354004, 0.5659767389297485, 0.57752925157547, 0.44462478160858154, 0.4240437150001526]",0.875
11,40,4,"[0.547655463218689, 0.5111604928970337, 0.4877845048904419, 0.46560680866241455, 0.44641900062561035, 0.4301474392414093, 0.4152722954750061, 0.4003083407878876, 0.6853286623954773, 0.6854816675186157]",0.48
11,40,8,"[0.4330376386642456, 0.46739882230758667, 0.5785243511199951, 0.6169553995132446, 0.6087343692779541, 0.6062242984771729, 0.6060823202133179, 0.5618215203285217, 0.5391519069671631, 0.5992060899734497]",0.47
11,40,16,"[0.8790284395217896, 0.8731129169464111, 1.0068180561065674, 0.7636686563491821, 0.7661880254745483, 0.7537388205528259, 0.7667187452316284, 0.7689158916473389, 0.7819755673408508, 0.7435043454170227]",0.565
11,40,32,"[0.512378990650177, 0.4775823950767517, 0.650132954120636, 0.6635469198226929, 0.4253869950771332, 0.5526881814002991, 0.6146193742752075, 0.5975951552391052, 0.5445780754089355, 0.5497235059738159]",0.505
11,80,2,"[0.4138255715370178, 0.4821587800979614, 0.5302568674087524, 0.5641077756881714, 0.587675154209137, 0.6051881909370422, 0.6181663870811462, 0.6277821063995361, 0.6358678340911865, 0.642998456954956]",0.46
11,80,4,"[0.470441997051239, 0.43384188413619995, 0.41320711374282837, 0.3950151801109314, 0.38611525297164917, 0.37523153424263, 0.3664296269416809, 0.3607226014137268, 0.6778048276901245, 0.6798063516616821]",0.515
11,80,8,"[0.9480647444725037, 0.8313275575637817, 0.8331573605537415, 0.8372157216072083, 0.9906361103057861, 0.8926563262939453, 0.8644557595252991, 0.8436496257781982, 0.7779074311256409, 0.762643575668335]",0.46
11,80,16,"[0.8239644169807434, 0.7709921598434448, 0.7289153933525085, 0.8629446029663086, 0.8212037086486816, 0.699263870716095, 0.7376183271408081, 0.7609840631484985, 0.6947561502456665, 0.7172155976295471]",0.775
11,80,32,"[0.4861690104007721, 0.44175949692726135, 0.5454710721969604, 0.5453172326087952, 0.5863978862762451, 0.5177820920944214, 0.4693753719329834, 0.6001414060592651, 0.6270073056221008, 0.5887483358383179]",0.515
11,160,2,"[0.4812300205230713, 0.5245712399482727, 0.5559648275375366, 0.578490674495697, 0.5952324867248535, 0.6082435846328735, 0.6183084845542908, 0.6266405582427979, 0.633429765701294, 0.6389903426170349]",0.51
11,160,4,"[0.5136311054229736, 0.5703218579292297, 0.6009318828582764, 0.6203479766845703, 0.6330414414405823, 0.642798125743866, 0.6499640941619873, 0.6556707620620728, 0.6604405641555786, 0.6640138030052185]",0.465
11,160,8,"[0.5633918642997742, 0.6199840307235718, 0.6404867768287659, 0.6513627767562866, 0.6572434902191162, 0.6627471446990967, 0.6657024025917053, 0.6676456332206726, 0.6689751148223877, 0.6697902083396912]",0.53
11,160,16,"[0.9935749769210815, 0.9073731303215027, 0.90459144115448, 0.8306663632392883, 0.7700005769729614, 0.7464898228645325, 0.7671430110931396, 0.7482448220252991, 0.8165478110313416, 0.7295957207679749]",0.535
11,160,32,"[0.9923194646835327, 0.9173365831375122, 0.9502347111701965, 0.8360717296600342, 0.7176498174667358, 0.8929953575134277, 0.7782575488090515, 0.9478402137756348, 0.7504770159721375, 0.7508509159088135]",0.705
12,5,2,"[0.44276314973831177, 0.47888046503067017, 0.5131369829177856, 0.5456202030181885, 0.5729978680610657, 0.5937182903289795, 0.6094221472740173, 0.6214888095855713, 0.6310044527053833, 0.6386643648147583]",0.47
12,5,4,"[0.8670979738235474, 0.8328061103820801, 0.7997957468032837, 0.7836838960647583, 0.7742741107940674, 0.7653356790542603, 0.757383406162262, 0.7448493242263794, 0.7339789271354675, 0.7255275845527649]",0.925
12,5,8,"[1.0188980102539062, 0.8914520740509033, 1.0103404521942139, 0.7807363271713257, 0.7281044721603394, 0.7039854526519775, 0.7063319683074951, 0.7035983204841614, 0.706595242023468, 0.6937291026115417]",0.93
12,5,16,"[0.332915335893631, 0.32299771904945374, 0.31878218054771423, 0.35668841004371643, 0.314447820186615, 0.3147922158241272, 0.3137653172016144, 0.313749223947525, 0.3134852349758148, 0.3141534924507141]",0.91
12,5,32,"[0.7613458037376404, 0.7311739921569824, 0.6965190768241882, 0.6946377754211426, 0.6945393085479736, 0.6933661103248596, 0.6936966776847839, 0.6935450434684753, 0.6932045221328735, 0.6932569742202759]",0.91
12,10,2,"[1.0544135570526123, 1.064460039138794, 1.0781197547912598, 1.0776127576828003, 1.1020269393920898, 1.1203926801681519, 1.1337045431137085, 1.1479861736297607, 1.1606014966964722, 1.171249508857727]",0.825
12,10,4,"[1.1671051979064941, 1.1696981191635132, 1.1685348749160767, 0.8063764572143555, 0.8235299587249756, 1.0035052299499512, 1.0077593326568604, 0.8031280636787415, 1.0125093460083008, 0.7941220998764038]",0.66
12,10,8,"[0.9670947790145874, 0.9829717874526978, 0.9975911378860474, 1.02294921875, 1.0567864179611206, 1.0878337621688843, 0.8243813514709473, 1.157231330871582, 0.7811353206634521, 1.1881515979766846]",0.82
12,10,16,"[0.47533556818962097, 0.39311233162879944, 0.36749669909477234, 0.39235466718673706, 0.37052544951438904, 0.39659252762794495, 0.3513767123222351, 0.352156400680542, 0.33782050013542175, 0.3429756164550781]",0.83
12,10,32,"[0.5093411207199097, 0.469990611076355, 0.44198304414749146, 0.6552489995956421, 0.5619053840637207, 0.6103805303573608, 0.3518475592136383, 0.3464759588241577, 0.34107187390327454, 0.3426544964313507]",0.86
12,20,2,"[0.5198954343795776, 0.49630802869796753, 0.4926636219024658, 0.48284971714019775, 0.48041588068008423, 0.48158788681030273, 0.48112940788269043, 0.4835948348045349, 0.48405981063842773, 0.4869653582572937]",0.495
12,20,4,"[0.919588565826416, 0.8503438234329224, 0.8116446733474731, 0.7873275279998779, 0.7712812423706055, 0.7596449851989746, 0.7513847947120667, 0.7449490427970886, 0.7402243614196777, 0.7245405912399292]",0.495
12,20,8,"[0.5282818078994751, 0.5737024545669556, 0.6005052924156189, 0.4666881561279297, 0.5088616609573364, 0.6463675498962402, 0.6548649072647095, 0.6632519364356995, 0.6743155717849731, 0.6742924451828003]",0.465
12,20,16,"[0.5530771017074585, 0.5514869689941406, 0.4980854094028473, 0.5938051342964172, 0.46140509843826294, 0.6237167119979858, 0.4859292507171631, 0.48739951848983765, 0.5366612672805786, 0.5519789457321167]",0.455
12,20,32,"[0.9942928552627563, 0.9206100702285767, 0.8680193424224854, 0.8757486343383789, 0.854834794998169, 0.8899983763694763, 0.9855666160583496, 1.028203010559082, 0.746090829372406, 0.8900450468063354]",0.51
12,40,2,"[1.0486254692077637, 0.951219379901886, 0.8868201375007629, 0.845711350440979, 0.8181602358818054, 0.7982727885246277, 0.783634603023529, 0.7721619606018066, 0.7629673480987549, 0.755479633808136]",0.51
12,40,4,"[0.43071573972702026, 0.4202425479888916, 0.40800413489341736, 0.39206835627555847, 0.3784233331680298, 0.36777329444885254, 0.35733580589294434, 0.35081449151039124, 0.34500229358673096, 0.3406184911727905]",0.83
12,40,8,"[0.8900306820869446, 0.8060114979743958, 0.8061667084693909, 0.756681501865387, 0.7469657063484192, 0.7408616542816162, 0.7335946559906006, 0.7273406982421875, 0.7227840423583984, 0.7456204295158386]",0.665
12,40,16,"[0.5625782608985901, 0.5679046511650085, 0.5269438028335571, 0.5253605842590332, 0.6139414310455322, 0.6270400881767273, 0.6148095726966858, 0.5098149180412292, 0.6475575566291809, 0.6486096978187561]",0.58
12,40,32,"[0.5190455913543701, 0.6505624651908875, 0.6636404991149902, 0.6562818288803101, 0.6549860835075378, 0.662822425365448, 0.6578269600868225, 0.6490659713745117, 0.6263532638549805, 0.6341392993927002]",0.49
12,80,2,"[0.4479908347129822, 0.42778149247169495, 0.40706923604011536, 0.39199385046958923, 0.3797789514064789, 0.37379229068756104, 0.37228262424468994, 0.37483543157577515, 0.3686968982219696, 0.35989272594451904]",0.89
12,80,4,"[0.4587474465370178, 0.48681965470314026, 0.5122830867767334, 0.465570330619812, 0.39660704135894775, 0.6597762703895569, 0.6670010089874268, 0.6747915148735046, 0.6610004305839539, 0.6600126624107361]",0.625
12,80,8,"[0.4063117802143097, 0.4695214629173279, 0.5124330520629883, 0.5258526802062988, 0.5271511673927307, 0.45330503582954407, 0.4399135410785675, 0.43669843673706055, 0.5533618330955505, 0.43267351388931274]",0.59
12,80,16,"[0.8993913531303406, 0.8761806488037109, 0.9093387126922607, 0.7626563310623169, 0.7869223952293396, 0.7487630844116211, 0.8208750486373901, 1.0250859260559082, 0.8537073135375977, 1.0729900598526]",0.48
12,80,32,"[0.9682424068450928, 0.847868025302887, 0.8928346037864685, 0.7929947972297668, 0.9036613702774048, 0.901868462562561, 0.8259119987487793, 0.7762120962142944, 0.7426934838294983, 0.7175254821777344]",0.555
12,160,2,"[0.9487478733062744, 0.8179885745048523, 0.8159670829772949, 0.8120681047439575, 0.8094434142112732, 0.8087902069091797, 0.8084735870361328, 0.8078970909118652, 0.8057696223258972, 0.8013244867324829]",0.495
12,160,4,"[0.8766153454780579, 0.9562550187110901, 0.8467129468917847, 0.8966852426528931, 0.9740481972694397, 1.052599310874939, 1.1080422401428223, 1.1474459171295166, 1.1766998767852783, 1.2017083168029785]",0.88
12,160,8,"[0.41684144735336304, 0.6025451421737671, 0.6301069855690002, 0.603811502456665, 0.6107624769210815, 0.6381090879440308, 0.6455591320991516, 0.4285428524017334, 0.6586369276046753, 0.6533903479576111]",0.58
12,160,16,"[0.9191969633102417, 0.8444719910621643, 0.8908408284187317, 0.7702849507331848, 0.7871124148368835, 0.8078684210777283, 0.7681280970573425, 0.7686560750007629, 0.8407919406890869, 0.8296361565589905]",0.515
12,160,32,"[0.8259639739990234, 0.925081729888916, 0.7598518133163452, 0.8136736154556274, 0.8102408647537231, 0.7848047018051147, 0.7203931212425232, 0.835198700428009, 0.7260958552360535, 0.7197262048721313]",0.665
